 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0085:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   78.43253  101.12253   84.06808    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.10191    0.00000    0.00000    0.00000    0.00000  104.55461   65.57917    0.00000    0.00000
 Epoch 0086:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   77.59309  101.22281   84.12101    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.40251    0.00000    0.00000    0.00000    0.00000  105.58059   65.84612    0.00000    0.00000
 Epoch 0087:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   77.32314  101.33010   84.11131    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.64355    0.00000    0.00000    0.00000    0.00000  106.56280   66.14784    0.00000    0.00000
 Epoch 0088:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.71891  101.61329   84.15994    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.85243    0.00000    0.00000    0.00000    0.00000  107.58883   66.45061    0.00000    0.00000
 Epoch 0089:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.44555  102.22045   84.16042    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.97172    0.00000    0.00000    0.00000    0.00000  108.65270   66.71246    0.00000    0.00000
 Epoch 0090:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.67887  102.33076   84.03414    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.05320    0.00000    0.00000    0.00000    0.00000  109.72978   66.96188    0.00000    0.00000
 Epoch 0091:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.83135  102.46526   83.99569    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.03143    0.00000    0.00000    0.00000    0.00000  110.82593   67.19702    0.00000    0.00000
 Epoch 0092:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.88950  102.22250   83.93653    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.98532    0.00000    0.00000    0.00000    0.00000  111.94780   67.49866    0.00000    0.00000
 Epoch 0093:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   76.84134  102.06973   83.82248    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.91597    0.00000    0.00000    0.00000    0.00000  113.06919   67.78913    0.00000    0.00000
 Epoch 0094:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   77.20158  102.22325   83.66984    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.86268    0.00000    0.00000    0.00000    0.00000  114.20137   67.99798    0.00000    0.00000
 Epoch 0095:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   77.59669  102.35449   83.48132    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.82472    0.00000    0.00000    0.00000    0.00000  115.32811   68.25416    0.00000    0.00000
 Epoch 0096:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   77.82979  102.01508   83.29963    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.82105    0.00000    0.00000    0.00000    0.00000  116.46850   68.48320    0.00000    0.00000
 Epoch 0097:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   78.30302  102.58731   83.23643    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.85237    0.00000    0.00000    0.00000    0.00000  117.62189   68.72179    0.00000    0.00000
 Epoch 0098:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   78.65585  102.91543   83.10608    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  116.92531    0.00000    0.00000    0.00000    0.00000  118.82899   68.92086    0.00000    0.00000
 Epoch 0099:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   79.44819  103.21983   82.96526    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.01473    0.00000    0.00000    0.00000    0.00000  120.00121   69.16123    0.00000    0.00000
 Epoch 0100:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   79.99305  103.18425   82.94935    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.15395    0.00000    0.00000    0.00000    0.00000  121.21765   69.44030    0.00000    0.00000
 Epoch 0101:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.41118  103.25868   82.94565    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.30401    0.00000    0.00000    0.00000    0.00000  122.44038   69.73283    0.00000    0.00000
 Epoch 0102:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.69847  103.24059   83.02760    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.44370    0.00000    0.00000    0.00000    0.00000  123.72000   69.99543    0.00000    0.00000
 Epoch 0103:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.81986  103.15347   83.11134    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  117.56548    0.00000    0.00000    0.00000    0.00000  124.99497   70.25212    0.00000    0.00000
