       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -20.031774   69.803521   35.376364   53.097944   56.851744   47.866779   51.208593   26.743370   52.712350  -35.026760   51.889650    6.219589   42.728502   17.692784   21.852738   56.427308   -5.670248   75.970573   10.731455   53.911255  -29.350050   -6.670902    2.218999  -39.459682   33.644728   65.976325   49.009344   33.915196   62.212275   48.650290   57.621830  -39.796250
  -20.215742   69.654667   35.176595   53.091163   56.821021   47.825239   51.222193   26.991579   52.711363  -34.761164   51.871675    5.936781   42.884342   17.937755   22.125853   56.453298   -5.830002   76.278095   10.501654   53.897250  -29.348367   -6.976494    2.537350  -39.338316   33.340291   66.082284   49.197793   33.590025   62.201859   48.680162   57.347515  -40.043520
  -20.398180   69.507141   34.975183   53.084217   56.790447   47.783272   51.235741   27.239396   52.710313  -34.494669   51.853648    5.654298   43.038515   18.182668   22.398603   56.479416   -5.988297   76.584928   10.272319   53.883274  -29.344187   -7.281938    2.855880  -39.214928   33.035755   66.189374   49.384741   33.264781   62.191619   48.709778   57.072091  -40.289758
  -20.579075   69.360945   34.772136   53.077104   56.760024   47.740873   51.249238   27.486809   52.709200  -34.227290   51.835569    5.372147   43.191021   18.427504   22.670980   56.505665   -6.145124   76.891053   10.043462   53.869327  -29.337511   -7.587228    3.174586  -39.089532   32.731125   66.297602   49.570175   32.939467   62.181550   48.739142   56.795586  -40.534949
  -20.758414   69.216082   34.567465   53.069822   56.729753   47.698033   51.262683   27.733804   52.708024  -33.959036   51.817436    5.090334   43.341859   18.672244   22.942974   56.532048   -6.300470   77.196450    9.815096   53.855407  -29.328342   -7.892360    3.493466  -38.962144   32.426406   66.406978   49.754083   32.614088   62.171646   48.768257   56.518026  -40.779077
  -20.936184   69.072553   34.361182   53.062368   56.699636   47.654747   51.276077   27.980371   52.706784  -33.689922   51.799249    4.808866   43.491027   18.916868   23.214579   56.558569   -6.454325   77.501100    9.587233   53.841515  -29.316679   -8.197332    3.812517  -38.832778   32.121603   66.517511   49.936456   32.288648   62.161905   48.797127   56.239437  -41.022126
  -21.112372   68.930357   34.153299   53.054740   56.669674   47.611008   51.289422   28.226496   52.705481  -33.419957   51.781005    4.527747   43.638525   19.161358   23.485785   56.585228   -6.606679   77.804980    9.359886   53.827651  -29.302527   -8.502139    4.131739  -38.701450   31.816722   66.629208   50.117281   31.963151   62.152320   48.825755   55.959844  -41.264081
  -21.286967   68.789494   33.943826   53.046934   56.639868   47.566808   51.302716   28.472167   52.704113  -33.149155   51.762705    4.246986   43.784355   19.405693   23.756584   56.612031   -6.757519   78.108068    9.133066   53.813813  -29.285885   -8.806777    4.451128  -38.568176   31.511767   66.742078   50.296547   31.637602   62.142888   48.854144   55.679272  -41.504924
  -21.459954   68.649965   33.732777   53.038949   56.610219   47.522140   51.315962   28.717370   52.702681  -32.877525   51.744347    3.966587   43.928517   19.649854   24.026968   56.638978   -6.906836   78.410338    8.906786   53.800001  -29.266759   -9.111243    4.770682  -38.432971   31.206745   66.856129   50.474243   31.312005   62.133603   48.882298   55.397743  -41.744641
  -21.631323   68.511767   33.520164   53.030781   56.580727   47.476997   51.329158   28.962095   52.701184  -32.605081   51.725929    3.686557   44.071012   19.893821   24.296927   56.666073   -7.054618   78.711766    8.681059   53.786215  -29.245149   -9.415532    5.090398  -38.295851   30.901659   66.971368   50.650360   30.986362   62.124460   48.910219   55.115283  -41.983213
