       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -29.115848   61.903340  -25.619660   -7.871409   35.662718  -23.314182  -17.113287  -25.774775   -4.573213  -77.432114   -6.279241  -44.619924  -19.849563  -26.707665  -30.127524   22.821786  -28.554804   30.230762  -28.556349   22.863059  -31.860306  -42.593787  -42.164521  -52.077690  -16.927488   51.648604   -9.642343  -16.367300   50.239129  -22.515233    4.519910  -59.456443
  -29.134180   62.046234  -25.637316   -7.977840   35.717046  -23.344892  -17.042041  -25.718863   -4.638034  -77.245352   -6.473461  -44.848222  -19.710654  -26.694945  -29.932566   23.078793  -28.557229   30.532219  -28.565839   22.692038  -31.897499  -42.712992  -41.843304  -51.920194  -17.237625   51.673785   -9.442569  -16.660419   49.983156  -22.485432    4.251533  -59.559525
  -29.152570   62.186364  -25.654938   -8.084467   35.769007  -23.375379  -16.970201  -25.662322   -4.703585  -77.053651   -6.666532  -45.075202  -19.571181  -26.682224  -29.737059   23.335590  -28.559567   30.833376  -28.575192   22.519639  -31.934904  -42.831675  -41.521977  -51.763516  -17.547683   51.696054   -9.242167  -16.953495   49.726805  -22.455443    3.982875  -59.662657
  -29.171019   62.323695  -25.672525   -8.191278   35.818591  -23.405646  -16.897766  -25.605146   -4.769858  -76.857204   -6.858445  -45.300842  -19.431146  -26.669502  -29.541009   23.592166  -28.561816   31.134229  -28.584410   22.345877  -31.972520  -42.949840  -41.200543  -51.607657  -17.857661   51.715404   -9.041140  -17.246525   49.470081  -22.425264    3.713942  -59.765848
  -29.189526   62.458188  -25.690079   -8.298264   35.865791  -23.435697  -16.824730  -25.547331   -4.836845  -76.656200   -7.049193  -45.525120  -19.290556  -26.656778  -29.344418   23.848506  -28.563977   31.434774  -28.593492   22.170767  -32.010346  -43.067493  -40.879004  -51.452620  -18.167555   51.731828   -8.839493  -17.539504   49.212992  -22.394893    3.444740  -59.869107
  -29.208092   62.589809  -25.707601   -8.405414   35.910598  -23.465534  -16.751092  -25.488871   -4.904538  -76.450818   -7.238767  -45.748015  -19.149414  -26.644051  -29.147292   24.104598  -28.566051   31.735008  -28.602439   21.994324  -32.048382  -43.184641  -40.557362  -51.298407  -18.477362   51.745320   -8.637229  -17.832429   48.955545  -22.364329    3.175275  -59.972443
  -29.226718   62.718520  -25.725092   -8.512719   35.953006  -23.495160  -16.676849  -25.429762   -4.972927  -76.241236   -7.427160  -45.969505  -19.007725  -26.631323  -28.949634   24.360428  -28.568037   32.034926  -28.611252   21.816564  -32.086629  -43.301288  -40.235619  -51.145019  -18.787080   51.755874   -8.434353  -18.125296   48.697746  -22.333569    2.905553  -60.075864
  -29.245403   62.844286  -25.742551   -8.620168   35.993006  -23.524578  -16.601996  -25.369998   -5.042005  -76.027620   -7.614364  -46.189567  -18.865493  -26.618593  -28.751448   24.615985  -28.569935   32.334525  -28.619932   21.637501  -32.125085  -43.417441  -39.913777  -50.992459  -19.096705   51.763487   -8.230868  -18.418101   48.439602  -22.302611    2.635580  -60.179379
  -29.264148   62.967072  -25.759981   -8.727752   36.030594  -23.553792  -16.526533  -25.309574   -5.111762  -75.810135   -7.800371  -46.408178  -18.722722  -26.605859  -28.552738   24.871254  -28.571746   32.633800  -28.628480   21.457150  -32.163750  -43.533106  -39.591839  -50.840729  -19.406235   51.768154   -8.026779  -18.710840   48.181120  -22.271453    2.365362  -60.282998
  -29.282954   63.086841  -25.777382   -8.835460   36.065761  -23.582803  -16.450454  -25.248486   -5.182191  -75.588936   -7.985175  -46.625315  -18.579419  -26.593124  -28.353510   25.126223  -28.573471   32.932748  -28.636895   21.275529  -32.202623  -43.648289  -39.269806  -50.689830  -19.715667   51.769872   -7.822088  -19.003510   47.922306  -22.240094    2.094904  -60.386729
